t,o,h,l,c
1782983700,29984.5,29985,29962.25,29962.25
1782984000,29961.75,29983.25,29953.25,29956.25
1782984300,29956.5,29987.25,29943.5,29983.25
1782984600,29982.5,30011.5,29978,29994.75
1782984900,29994.75,30015,29988,30005.75
1782985200,30003.75,30010.75,29995,29998.75
1782985500,29998.25,29998.25,29965.75,29990
1782985800,29989.5,29996.5,29975.75,29981.25
1782986100,29979.25,29979.5,29952,29957.75
1782986400,29959.5,29959.75,29920,29927
1782986700,29926.75,29956.75,29924,29941.5
1782987000,29939.75,29949.5,29931.75,29934.5
1782987300,29932,29949.25,29924.25,29949.25
1782987600,29948.5,29950.5,29930.75,29940.25
1782987900,29941,29961.25,29935,29948
1782988200,29948,29993.5,29948,29982
1782988500,29984,30005.5,29973.75,29999.25
1782988800,29998,30005.5,29977.75,29978.5
1782989100,29979.25,29988.5,29972,29979.75
1782989400,29981,29994.25,29973.5,29990.75
1782989700,29991.5,30008.5,29982.25,30005.75
1782990000,30005.25,30021.5,29978.5,29981.25
1782990300,29980,29986,29967.5,29983.25
1782990600,29983.25,30010.5,29983.25,30007
1782990900,30005.75,30011.25,29967,29984.5
1782991200,29984.5,30008.75,29973,30003.75
1782991500,30004,30014,30000.75,30005.75
1782991800,30006,30012,29990.75,29995.25
1782992100,29993.5,30036.75,29992.75,30036.25
1782992400,30036.25,30064.75,30014.75,30057.5
1782992700,30058,30076.25,30054.75,30059
1782993000,30059,30079,30040,30041
1782993300,30040.75,30053.5,30034,30034.25
1782993600,30035.25,30085,30022.25,30080
1782993900,30080.75,30116.25,30072.75,30106.25
1782994200,30106.25,30140.75,30100,30131.25
1782994500,30131.75,30161.25,30128.5,30139.75
1782994800,30141,30159,30127.25,30157.5
1782995100,30158.5,30190.25,30134.5,30182.75
1782995400,30183,30281.75,30175,30275.5
1782995700,30274.25,30320,30265.75,30281.75
1782996000,30280.75,30293.5,30240.75,30241.5
1782996300,30242.5,30265.25,30238,30246.5
1782996600,30244.5,30262,30201.75,30205.75
1782996900,30206,30209,30155,30182.75
1782997200,30185,30215,30135,30181.75
1782997500,30180,30182.25,30118,30127.75
1782997800,30128.25,30162,30123.25,30142
1782998100,30141.5,30175,30133.75,30168.5
1782998400,30169.25,30184,30160.25,30163
1782998700,30165,30175,30073.5,30074.5
1782999000,30075.75,30138.25,30007.75,30135.25
1782999300,30133.5,30161,30028,30054.75
1782999600,30054.75,30188.75,30052.25,30124.25
1782999900,30127,30205,30102,30178.75
1783000200,30179.25,30260.5,30158.75,30233.25
1783000500,30234,30263,30192,30257.5
1783000800,30257.75,30293.5,30228,30259.75
1783001100,30259.5,30261,30167.75,30182.25
1783001400,30182.5,30253.75,30131.5,30215.5
1783001700,30216.25,30226.5,30108.75,30156
1783002000,30155.5,30169.5,30074,30079.75
1783002300,30080,30094.75,29910.75,29935
1783002600,29935,30006.25,29888,29903
1783002900,29902,29986.25,29877.5,29923.25
1783003200,29924,29933,29777,29809.5
1783003500,29810,29868.25,29754.25,29825.75
1783003800,29825.25,29852.5,29730.75,29767
1783004100,29767.5,29843.25,29760,29840.25
1783004400,29840.25,29852,29712.5,29715
1783004700,29715.5,29745,29629,29704.25
1783005000,29704.5,29778,29683.5,29716.5
1783005300,29718.75,29743,29622,29639.5
1783005600,29640.25,29722.5,29610.75,29721
1783005900,29721,29748.25,29669,29672.5
1783006200,29671,29766.75,29667.75,29756.75
1783006500,29757.5,29817.25,29746,29782
1783006800,29782,29815.5,29710,29711.75
1783007100,29710,29747.75,29691.25,29701.25
1783007400,29700.5,29712,29645,29678
1783007700,29678.25,29695.25,29636.25,29676
1783008000,29676.75,29688.25,29595.25,29634
1783008300,29633.25,29653,29585,29598.75
1783008600,29599.25,29661.75,29590.5,29646.75
1783008900,29649.25,29653.25,29590.25,29594.75
1783009200,29593,29598.5,29549.25,29556.75
1783009500,29555,29596,29548,29558.75
1783009800,29559,29563.25,29497.5,29499.75
1783010100,29499.5,29514,29453.25,29486.25
1783010400,29486.5,29547.25,29483.25,29539
1783010700,29537,29542.5,29501.5,29507
1783011000,29507.5,29534.5,29478,29500.25
1783011300,29501,29501.75,29434,29462.25
1783011600,29461,29469.5,29391,29411
1783011900,29410,29482.5,29387.5,29447.5
1783012200,29447.75,29468,29424,29454
1783012500,29453.75,29482.25,29432.25,29437
1783012800,29437,29482.75,29427.25,29443.25
1783013100,29442.5,29454,29421.75,29447.5
1783013400,29447.75,29473.25,29427.5,29427.75
1783013700,29427.25,29438,29372.75,29380.25
1783014000,29379.5,29418.5,29355.75,29404.75
1783014300,29405.5,29408.5,29342.5,29362
1783014600,29362.75,29397.5,29345,29389.75
1783014900,29389.75,29397.25,29328.5,29338.5
1783015200,29339.5,29384,29330.5,29382.75
1783015500,29382,29481,29378.25,29478
1783015800,29478.25,29503.25,29450.5,29459.25
1783016100,29460.75,29470.25,29409.75,29425.5
1783016400,29425.25,29460.25,29422.25,29450.25
1783016700,29450.25,29489.25,29437.75,29488
1783017000,29487.75,29525,29470.5,29481.5
1783017300,29481.5,29505.75,29464.25,29491.75
1783017600,29492.25,29501,29469.75,29481
1783017900,29480.75,29500.75,29439.25,29493.75
1783018200,29494.5,29528,29480,29483.75
1783018500,29484.5,29498.75,29455.25,29489
1783018800,29488.75,29503.25,29398.5,29402.75
1783019100,29403.5,29427,29381.5,29397.25
1783019400,29398.75,29425.25,29381.75,29413
1783019700,29412.5,29422.75,29380.75,29394.75
1783020000,29395.25,29401.5,29354.75,29362.5
1783020300,29363,29445,29349.5,29421.75
1783020600,29422.5,29468.75,29412,29461
1783020900,29462,29475.5,29426,29458.25
1783021200,29458.5,29463.5,29429.5,29454.25
1783021500,29454.5,29461.5,29432,29449.75
1783021800,29451.25,29535,29451.25,29533.5
1783022100,29533.25,29588,29508.5,29539.5
1783022400,29539.25,29553,29524.75,29533
1783022700,29533.5,29548.75,29514,29541
1783023000,29540,29552.75,29524.75,29545.5
1783023300,29546.25,29561.75,29539.75,29541.25
1783023600,29541.5,29546.5,29533,29536.75
1783023900,29536.75,29557.5,29535.75,29548
1783024200,29549.5,29557.25,29539,29557
1783024500,29556.75,29564.75,29545.5,29552
1783024800,29552.25,29554.5,29537.75,29541.75
1783025100,29542.25,29558.5,29542,29553.75
1783025400,29554,29558,29553.25,29556.5
1783025700,29557,29558.75,29536.25,29551.75
1783029600,29566,29589,29566,29577.75
1783029900,29574.75,29591.5,29559.25,29584.5
1783030200,29584.75,29589.75,29575,29580.25
1783030500,29581,29595.75,29581,29588
1783030800,29587.25,29598,29584.25,29592.25
1783031100,29592,29593.25,29576.75,29578.5
1783031400,29578.25,29599.5,29568,29596.25
1783031700,29595.75,29620,29590.5,29615.75
1783032000,29614.5,29621.5,29609.25,29620.5
1783032300,29620.5,29621.25,29612,29615.5
1783032600,29614,29615.25,29609.5,29614.75
1783032900,29615.5,29622.25,29614,29618.75
1783033200,29615.75,29617.25,29595,29598.75
1783033500,29599.5,29602.75,29576.5,29583.5
1783033800,29583.5,29589.25,29553.75,29558.5
1783034100,29560.5,29581.25,29552,29559.5
1783034400,29560.25,29602.5,29557,29595.75
1783034700,29594.75,29608,29591.5,29602
1783035000,29600,29618.75,29580.25,29613.5
1783035300,29613.75,29616.75,29575.5,29582.5
1783035600,29582.5,29592,29571.25,29571.25
1783035900,29573,29610.5,29565.5,29598.5
1783036200,29596.75,29604,29574.75,29600.5
1783036500,29599.25,29603.75,29592.5,29600.5
1783036800,29598.75,29638.75,29567.5,29591
1783037100,29589,29597.5,29552,29552.25
1783037400,29552.25,29618,29541,29617
1783037700,29615,29621.25,29570,29589.25
1783038000,29591.75,29610,29576.5,29586.25
1783038300,29590.25,29596.5,29558,29561.5
1783038600,29561.25,29564,29534,29541
1783038900,29536.25,29601.5,29534.75,29571.5
1783039200,29570.5,29576,29541,29554.5
1783039500,29552.75,29568.5,29532,29564.5
1783039800,29564.5,29572.25,29532.5,29547.25
1783040100,29545.25,29551,29522,29536.5
1783040400,29539.5,29625.75,29535.25,29623.25
1783040700,29622.5,29697.5,29617,29686.75
1783041000,29685.75,29686,29657,29673
1783041300,29673.5,29680,29646.5,29660
1783041600,29662,29680.5,29658,29672
1783041900,29666.25,29672,29652.25,29655
1783042200,29655,29670.75,29643.25,29664.75
1783042500,29666.25,29673,29647.5,29662.5
1783042800,29664,29683.25,29661,29675
1783043100,29675.75,29690.5,29659.75,29684
1783043400,29686,29695.25,29666.75,29695.25
1783043700,29694.25,29699.5,29678.75,29682.5
1783044000,29684.75,29695.25,29680.5,29691.5
1783044300,29685.25,29716.5,29685,29715
1783044600,29714.25,29715.75,29688.75,29695
1783044900,29695.5,29714,29693.5,29703.75
1783045200,29705.5,29720,29703,29717.75
1783045500,29718.75,29732,29717.75,29729.75
1783045800,29728,29732,29716,29721.75
1783046100,29720,29722,29707.25,29712.5
1783046400,29713,29724.25,29706.25,29723.75
1783046700,29725.5,29741.75,29724.75,29741.75
1783047000,29740.5,29748.5,29733,29742.5
1783047300,29744.25,29755.75,29736.25,29750.75
1783047600,29749.75,29752.25,29739.75,29747.25
1783047900,29747,29755.25,29735.75,29742.25
1783048200,29741.75,29746.5,29730.75,29746.25
1783048500,29746.75,29756.25,29745,29752
1783048800,29750.5,29758,29745.75,29746
1783049100,29745,29761.75,29742,29761
1783049400,29760.75,29775.25,29753.25,29755.25
1783049700,29758.5,29759.75,29735.25,29736
1783050000,29735.75,29739,29720,29723
1783050300,29722.5,29751.5,29717.75,29751
1783050600,29750.75,29754.75,29741.75,29745.75
1783050900,29745.5,29769.75,29744.25,29768
1783288800,29930.25,29979.5,29877.5,29889
1783289100,29889,29901.75,29860.75,29879.5
1783289400,29881.75,29902,29874.5,29901.5
1783289700,29899.5,29921,29890,29903.25
1783290000,29905.25,29948.75,29902.25,29937
1783290300,29937,29944.25,29901.75,29936
1783290600,29936.75,29959.25,29901.75,29952.25
1783290900,29953.25,29971.75,29940,29963.25
1783291200,29960.75,29973.25,29957.75,29971
1783291500,29969.75,29979,29901.75,29968.5
1783291800,29968.25,29968.25,29901.75,29901.75
1783292100,29958.75,29962.5,29941.5,29946
1783292400,29946.5,29961.25,29933.5,29951.5
1783292700,29952.25,29960.25,29944.75,29946.75
1783293000,29945.75,30008.25,29901.75,29990.25
1783293300,29988,30003.75,29901.75,29989.75
1783293600,29991.75,29992,29979.25,29980.75
1783293900,29981,29995.5,29975.75,29985.25
1783294200,29983.5,30011.25,29974,30002.75
1783294500,30002.75,30004,29901.75,29982.5
1783294800,29984.25,29988.25,29901.75,29976
1783295100,29974.5,29997.25,29963.75,29991.5
1783295400,29988.75,30005.75,29986.75,29991.75
1783295700,29991.75,29992.5,29964.75,29983.75
1783296000,29987.75,29988.75,29900,29948.5
1783296300,29950.25,29971.5,29901.75,29967
1783296600,29964.25,29982.75,29946,29982.75
1783296900,29982.5,30004.75,29976.5,29979.5
1783297200,29980.5,29985.75,29950,29957.25
1783297500,29961.5,29964.5,29879.75,29882.75
1783297800,29882.25,29909,29845,29898
1783298100,29898,29928.5,29882.25,29917
1783298400,29918.5,29944.5,29908,29933.75
1783298700,29937.5,29969.75,29937.5,29945.75
1783299000,29944.5,29944.5,29901.75,29936.25
1783299300,29937.5,29951.5,29901.75,29928.25
1783299600,29926.5,29932,29892.5,29894.5
1783299900,29893.25,29905.5,29875,29904.25
1783300200,29904,29908,29867.25,29880
1783300500,29879.75,29901.75,29858.25,29886
1783300800,29886,29901.75,29824,29828.25
1783301100,29828.25,29834.5,29773.75,29814.25
1783301400,29813.25,29844.5,29807,29840
1783301700,29840.75,29842.25,29819.25,29837.75
1783302000,29838.25,29901.75,29814.25,29817.25
1783302300,29816.25,29901.75,29770,29771.75
1783302600,29773.75,29781.75,29755,29759.75
1783302900,29758.75,29795.25,29750,29792.75
1783303200,29793.25,29818.75,29784.5,29817.5
1783303500,29816,29901.75,29782.75,29793.75
1783303800,29795.25,29901.75,29754.5,29759.5
1783304100,29761.25,29780,29746.5,29756.75
1783304400,29755,29791.75,29751,29778.5
1783304700,29780,29781.25,29735,29736.25
1783305000,29737,29901.75,29723.25,29739
1783305300,29740.25,29901.75,29721.25,29723.75
1783305600,29725,29726,29693.5,29699.25
1783305900,29700.5,29719,29696.75,29708.75
1783306200,29706.5,29716,29683,29714.25
1783306500,29716,29901.75,29697.5,29725.25
1783306800,29726.5,29901.75,29716.75,29756
1783307100,29753.5,29761.5,29746.5,29760
1783307400,29761.25,29785.5,29747.75,29771
1783307700,29772,29790.5,29758.5,29762
1783308000,29762.5,29901.75,29748,29771.25
1783308300,29773,29901.75,29768.5,29788
1783308600,29789.5,29801,29772.5,29800.25
1783308900,29799.5,29806.5,29785.5,29787.5
1783309200,29786.75,29790.25,29738,29740.5
1783309500,29740.25,29901.75,29715,29717.5
1783309800,29719.25,29901.75,29693.25,29701.75
1783310100,29703,29720,29696,29718.75
1783310400,29730.25,29738.5,29703,29732.5
1783310700,29733.25,29745.25,29716.75,29720.25
1783311000,29720.25,29778,29720,29774.75
1783311300,29771.5,29794,29769,29792.25
1783311600,29790.5,29798.75,29778,29793
1783311900,29794.25,29801,29780,29794.75
1783312200,29795.5,29814.5,29788.5,29792
1783312500,29791.25,29822.25,29791,29818.25
1783312800,29816.5,29836,29807,29828.5
1783313100,29826.75,29831.75,29815.75,29819.5
1783313400,29817.75,29831.75,29813,29829.75
1783313700,29830.25,29840.5,29820.25,29828.25
1783314000,29829.5,29830.5,29792.75,29795.25
1783314300,29800,29821.75,29796.75,29801.5
1783314600,29802.25,29823.25,29799,29807.25
1783314900,29809.25,29818.5,29802.5,29812.75
1783315200,29812.5,29812.5,29781.75,29784.75
1783315500,29782.75,29794.75,29767.75,29769.5
1783315800,29770,29770,29752.5,29756
1783316100,29755.25,29782.5,29755,29774.25
1783316400,29775.5,29799,29773,29788.25
1783316700,29789.5,29791,29766.25,29772
1783317000,29771.25,29801,29770,29796.5
1783317300,29793.75,29801.5,29789,29790.5
1783317600,29791.5,29807.5,29786.5,29790.75
1783317900,29793.25,29797.25,29768.75,29769
1783318200,29768.25,29771,29754.75,29759.75
1783318500,29760.75,29770,29756.75,29761.75
1783318800,29759.25,29778.5,29755.25,29773.5
1783319100,29775.75,29797,29772.25,29790.5
1783319400,29789,29818,29784.5,29818
1783319700,29817.25,29845,29817,29840.75
1783320000,29841.5,29858.25,29840.25,29854.5
1783320300,29855,29855,29832.5,29848
1783320600,29848.25,29855.5,29838.75,29843.25
1783320900,29844.5,29853,29839.5,29847.25
1783321200,29846.25,29852.75,29829.75,29848.75
1783321500,29851,29861.25,29843.25,29850
1783321800,29849.75,29862.75,29841,29848
1783322100,29850.5,29863.75,29848,29859.75
1783322400,29860.25,29860.25,29832.25,29836
1783322700,29836.5,29839.75,29817.75,29820.25
1783323000,29822,29848.5,29816.25,29845.5
1783323300,29847.75,29850.75,29833.75,29839.25
1783323600,29837,29876.25,29837,29872.75
1783323900,29870.5,29875.25,29866.25,29870.75
1783324200,29871,29871.5,29856.25,29858.25
1783324500,29859.75,29863.25,29851.25,29852.5
1783324800,29852.75,29880,29845.75,29861.5
1783325100,29864,29884,29861.75,29870
1783325400,29868.25,29873,29803.5,29821.75
1783325700,29824.25,29825,29780,29815.5
1783326000,29815,29827.75,29806.5,29824.75
1783326300,29825.75,29833.25,29821,29833.25
1783326600,29831,29833.5,29813.5,29815.5
1783326900,29817.5,29827.75,29807.75,29826.75
1783327200,29827.75,29853,29825.5,29843.25
1783327500,29845.75,29850.5,29838.5,29844.75
1783327800,29845.75,29856,29839.5,29851.75
1783328100,29852.25,29870.75,29848,29867
1783328400,29869.75,29871.25,29851,29857.5
1783328700,29856,29875,29853.75,29861.75
1783329000,29861.25,29861.25,29844,29853.75
1783329300,29853.75,29869,29852.25,29856.5
1783329600,29856.5,29862.5,29850,29858.25
1783329900,29856.5,29869.75,29855.5,29863.5
1783330200,29864.75,29867,29839,29848
1783330500,29849.25,29864.5,29849,29857.75
1783330800,29859,29866,29849.75,29849.75
1783331100,29849.75,29852.25,29827.5,29833.5
1783331400,29834.75,29885.5,29831.75,29883.25
1783331700,29884,29888.5,29874.5,29877
1783332000,29878,29891.5,29863.5,29867.5
1783332300,29865.25,29873.25,29854,29857.75
1783332600,29861.5,29878.75,29852.25,29878.5
1783332900,29878.5,29884.75,29870.5,29879.25
1783333200,29879.5,29883.25,29868,29868
1783333500,29868.5,29871,29860.75,29864.75
1783333800,29864,29880,29857.5,29878
1783334100,29878.5,29884,29869,29882
1783334400,29880.5,29885,29854.25,29857
1783334700,29856,29861.5,29847.25,29858.25
1783335000,29855.75,29868.75,29855,29865
1783335300,29867.5,29884.5,29864.75,29884.5
1783335600,29884.25,29896,29850.5,29851.25
1783335900,29852,29862,29841.75,29851.5
1783336200,29851.25,29859.75,29845.75,29857.75
1783336500,29858.25,29875,29854.75,29872.25
1783336800,29873.5,29891.75,29867.75,29870
1783337100,29871,29890.5,29869.5,29880.75
1783337400,29879.5,29897.5,29875,29894
1783337700,29894.25,29895.5,29877.5,29881
1783338000,29881,29884.5,29871,29882.75
1783338300,29883.25,29898.75,29882.5,29893.5
1783338600,29897.25,29897.75,29886.75,29896.75
1783338900,29896,29915,29876.25,29877.75
1783339200,29879,29916,29865.5,29909.25
1783339500,29910.5,29929.25,29896,29926.5
1783339800,29927,29936,29922.25,29931.5
1783340100,29932.25,29936,29914.5,29928
1783340400,29928,29929.5,29878.5,29882.25
1783340700,29880.5,29896,29876.25,29893.25
1783341000,29893.5,29909.5,29886.75,29895.5
1783341300,29896.25,29924.5,29893.25,29915.5
1783341600,29914.75,29916.25,29892.5,29900.5
1783341900,29900.5,29910.75,29898.75,29906.5
1783342200,29907.75,29932.5,29902.25,29932.5
1783342500,29932.5,29935,29922.75,29934
1783342800,29934.75,29938,29890.5,29900.75
1783343100,29901,29903.75,29889,29889.5
1783343400,29889.5,29893.25,29855.25,29858
1783343700,29859.25,29865,29828.5,29841.5
1783344000,29841.5,29850.75,29833.75,29838
1783344300,29839.25,29858.5,29820.25,29834.75
1783344600,29835.75,29939.25,29776.25,29926.5
1783344900,29925.75,29928.25,29786,29896.75
1783345200,29896.75,29925,29845.75,29921.5
1783345500,29917,29967.25,29896,29952
1783345800,29953,30009,29921,29970.5
1783346100,29971.25,29988.25,29915,29932.5
1783346400,29935.5,29977.75,29903.25,29930.5
1783346700,29929.25,30004.75,29914,29993
1783347000,29992.75,30027.75,29972,30021.75
1783347300,30021.75,30042.5,29999,30007.5
1783347600,30007.75,30041.75,29986.75,30014
1783347900,30016,30033.25,29992.25,30012.75
1783348200,30013.25,30057.25,30001.25,30044.5
1783348500,30044.5,30052.5,30016.5,30027.25
1783348800,30027.75,30051.25,29988,30037.75
1783349100,30037.5,30055.75,30022.25,30042.5
1783349400,30043.5,30067.5,30015.5,30022
1783349700,30021.5,30030,29986.75,30025.25
1783350000,30025.75,30044,29997.5,30026.25
1783350300,30027.25,30035,29987,30010
1783350600,30008.75,30019.5,29959,29984
1783350900,29984,29985,29941.25,29977.75
1783351200,29978,30008.5,29963.75,30006.5
1783351500,30005.75,30062.75,30001.5,30061
1783351800,30061,30073,30044.75,30049.25
1783352100,30049.75,30066,30031.5,30054.75
1783352400,30055,30079,30045,30070
1783352700,30070.25,30079.75,30061.25,30075.75
1783353000,30075.75,30083.75,30049.25,30049.75
1783353300,30050,30082.75,30049.75,30074.25
1783353600,30074,30075.75,30053.5,30057.5
1783353900,30058,30090,30054.75,30076.5
1783354200,30076.75,30094,30069.5,30070.5
1783354500,30071.25,30078.25,30052.25,30067.75
1783354800,30066.5,30075.5,30038.5,30046.75
1783355100,30045.75,30048,30024.75,30032.25
1783355400,30033.75,30044.25,30018.25,30032.5
1783355700,30033.25,30034,30002.75,30019.25
1783356000,30019.5,30034,30014,30016.5
1783356300,30017.25,30035,30002.25,30034
1783356600,30034.25,30038.5,29995.5,29996.5
1783356900,29997.25,30007.25,29981,29990
1783357200,29989,30003.75,29975.25,29994.75
1783357500,29994.5,30032.25,29991.5,30029.5
